贼	zei2	thief	[Add example]
亭	ting2	pavilion	[Add example]
夕	xi1/xi4	evening, dusk	[Add example]
爹	die1	dad	[Add example]
酬	chou2	entertain/repay/return/reward/compensate	[Add example]
儒	ru2	scholar/Confucian	[Add example]
姻	yin1	marriage connections	[Add example]
卵	luan3	ovum	[Add example]
氛	fen1	miasma/vapor	[Add example]
泄	xie4	divulge/leak out	[Add example]
杆	gan1/gan3	pole, measure for guns, stick/pole	[Add example]
挨	ai1/ai2	lean to/in order/in sequence, next to/suffer (hunger)/endure/drag out/delay/stall/play for time	[Add example]
僧	seng1	monk	[Add example]
蜜	mi4	honey	[Add example]
吟	yin2	moan/to hum	[Add example]
猩	xing1	ape	[Add example]
遂	sui4/sui2	forthwith	[Add example]
狭	xia2	narrow/narrow-minded	[Add example]
肖	xiao4/xiao1	similar/resembling/to resemble/to be like	[Add example]
甜	tian2	sweet	[Add example]
霞	xia2	red clouds	[Add example]
驳	bo2	argue/parti-colored/tranship/dispute/contradict/refute, argue/parti-colored/tranship	[Add example]
裕	yu4	abundant	[Add example]
顽	wan2	mischievous/obstinate/to play/stupid/stubborn/naughty	[Add example]
於	yu1/yu2	(surname)	[Add example]
摘	zhai1	to borrow/to pick (flowers, fruit)/to pluck/to take/to select	[Add example]
矮	ai3	short (not tall)	[Add example]
秒	miao3	(a measure word)/second	[Add example]
卿	qing1	(old) minister/(old) term of endearment between spouses/thou (poet.)	[Add example]
畜	chu4/xu4	livestock/domesticated animal/domestic animal, to raise (animals)	[Add example]
咽	yan1/yan4/ye4	narrow pass/throat, to swallow, to choke (in crying)	[Add example]
披	pi1	scatter/separate/to open/to unroll/to spread out	[Add example]
辅	fu3	to assist/to complement/auxiliary	[Add example]
勾	gou1/gou4	to cancel/to delineate/hook, affair/to reach for (with hand)	[Add example]
盆	pen2	basin	[Add example]
疆	jiang1	border/boundary	[Add example]
赌	du3	bet/gamble	[Add example]
塑	su4	to model (a figure) in clay	[Add example]
畏	wei4	to fear	[Add example]
吵	chao3	to quarrel/to make a noise/noisy/to disturb by making a noise	[Add example]
囊	nang2	sack	[Add example]
嗯	en1/ng/en4	(a groaning sound)	[Add example]
泊	bo2	to anchor/touch at/to moor	[Add example]
肺	fei4	lung	[Add example]
骤	zhou4	sudden/suddenly	[Add example]
缠	chan2	to bother/wind around/wrap round/coil/involve/annoy/tangle	[Add example]
冈	gang1	ridge/mound	[Add example]
羞	xiu1	shy/ashamed/shame/bashful	[Add example]
瞪	deng4	stare at	[Add example]
吊	diao4	to hang a person, condole with/hang	[Add example]
贾	gu3/jia3	merchant/to buy, (surname)	[Add example]
漏	lou4	funnel/to leak/to let out/to divulge	[Add example]
斑	ban1	variegated	[Add example]
涛	tao1	big wave	[Add example]
悠	you1	at ease/long (in time)/sad	[Add example]
鹿	lu4	deer	[Add example]
俘	fu2	prisoner of war	[Add example]
锡	xi2/xi1	tin	[Add example]
卑	bei1	low/base/vulgar/inferior/humble	[Add example]
葬	zang4	bury (the dead)	[Add example]
铭	ming2	inscribed motto	[Add example]
滩	tan1	beach/shoal	[Add example]
嫁	jia4	marry (a husband)	[Add example]
催	cui1	urge/press/expedite/prompt/hurry	[Add example]
璇	xuan2	(jade)	[Add example]
翅	chi4	wing	[Add example]
盒	he2	small box/case	[Add example]
蛮	man2	barbarian/bullying/very/quite/rough/reckless	[Add example]
矣	yi3	final part.	[Add example]
潘	pan1	(surname)	[Add example]
歧	qi2	divergent/side road	[Add example]
赐	ci4	confer/bestow/grant	[Add example]
鲍	bao4	abalone	[Add example]
锅	guo1	pot/pan/boiler	[Add example]
廊	lang2	porch	[Add example]
拆	chai1	to tear open/to tear down/to tear apart/to open	[Add example]
灌	guan4	irrigate/pour	[Add example]
勉	mian3	exhort	[Add example]
盲	mang2	blind	[Add example]
宰	zai3	slaughter/butcher/govern/rule/official	[Add example]
佐	zuo3	assist	[Add example]
啥	sha2	(dialect) what	[Add example]
胀	zhang4	dropsical/swollen/to swell/to be bloated	[Add example]
扯	che3	pull/tear/to talk casually	[Add example]
禧	xi3	joy	[Add example]
辽	liao2	Liaoning/name of a dynasty	[Add example]
抹	mo3/mo4	play/to smear, girdle/brassiere/to plaster	[Add example]
筒	tong3	tube/cylinder	[Add example]
棋	qi2	chess	[Add example]
裤	ku4	drawers/trousers/pants	[Add example]
唉	ai1/ai4	an interjection/to express realization or agreement (yes, oh, right, etc), alas/oh dear	[Add example]
朴	po4/pu3	Celtis sinensis var. japonica, Pak or Park (Korean surname)/plain and simple	[Add example]
咐	fu4	to order	[Add example]
孕	yun4	pregnant	[Add example]
誓	shi4	oath/vow/to swear/to pledge	[Add example]
喉	hou2	throat/larynx	[Add example]
妄	wang4	absurd/fantastic	[Add example]
拘	ju1	adhere/capture/restrain	[Add example]
链	lian4	chain/lead or tin ore	[Add example]
驰	chi2	run fast/speed/spread/gallop	[Add example]
栏	lan2	fence/railing/hurdle	[Add example]
逝	shi4	depart/die	[Add example]
窃	qie4	I beg to presume/steal	[Add example]
艳	yan4	glamorous	[Add example]
臭	chou4/xiu4	stench/stink/smelly/to smell (bad), sense of smell/smell bad	[Add example]
纤	qian4/xian1	boatman's tow-rope, fine/delicate/minute	[Add example]
玑	ji1	irregular pearl	[Add example]
棵	ke1	M for plants	[Add example]
趁	chen4	avail oneself of/take advantage of	[Add example]
匠	jiang4	craftsman	[Add example]
盈	ying2	full/filled/surplus	[Add example]
翁	weng1	(surname)/elderly person	[Add example]
愁	chou2	worry about	[Add example]
瞬	shun4	to wink	[Add example]
婴	ying1	infant/baby	[Add example]
孝	xiao4	filial	[Add example]
颈	jing3	neck	[Add example]
倘	tang3	if	[Add example]
浙	zhe4	Zhejiang	[Add example]
谅	liang4	forgive	[Add example]
蔽	bi4	to cover/to shield/to screen/to conceal	[Add example]
畅	chang4	smooth/fluent/joyful/happy	[Add example]
赠	zeng4	give present	[Add example]
妮	ni1	girl/phonetic "ni" (in girl's name)	[Add example]
莎	sha1/suo1	(insect)/(phonetic), (grass)/Cyperus rotundus	[Add example]
尉	wei4	(surname)/milit. official/to quiet	[Add example]
冻	dong4	to freeze	[Add example]
跪	gui4	kneel	[Add example]
闯	chuang3	to rush/break through	[Add example]
葡	pu2	grapes	[Add example]
後	hou4	[Add meaning]	[Add example]
厨	chu2	kitchen	[Add example]
鸭	ya1	duck	[Add example]
颠	dian1	inverted/jolt/top	[Add example]
遮	zhe1	cover up (a shortcoming)/screen off/to hide/to conceal	[Add example]
谊	yi4	friendship	[Add example]
圳	zhen4	furrow in field, small drainage	[Add example]
吁	xu1/yu4	sh/hush, implore	[Add example]
仑	lun2	arrange, Koulkun mountains	[Add example]
辟	bi4/pi4	king/emperor/monarch/royal/ward off, law, dispel/open up/refute	[Add example]
瘤	liu2	tumor	[Add example]
嫂	sao3	older brother's wife; sister-in-law	[Add example]
陀	tuo2	(phonetic)/declivity/steep bank	[Add example]
框	kuang4	frame/door frame	[Add example]
谭	tan2	(surname)	[Add example]
亨	heng1	prosperous	[Add example]
钦	qin1	royal	[Add example]
庸	yong1	ordinary/to use	[Add example]
歉	qian4	apologize/deficient/to regret	[Add example]
芝	zhi1	Zoysia pungens	[Add example]
吼	hou3	roar (of a lion)	[Add example]
甫	fu3	just/just now	[Add example]
衫	shan1	Chinese gown (unlined)	[Add example]
摊	tan1	spread out/vendor's stand	[Add example]
宴	yan4	feast/repose	[Add example]
嘱	zhu3	enjoin	[Add example]
衷	zhong1	inner feelings	[Add example]
娇	jiao1	lovable/pampered/tender/delicate/frail	[Add example]
陕	shan3/Shan3	Shaanxi	[Add example]
矩	ju3	carpenter's square/rule	[Add example]
浦	pu3	beach	[Add example]
讶	ya4	astounded	[Add example]
耸	song3	excite/raise up/to shrug/high/lofty/towering	[Add example]
裸	luo3	naked	[Add example]
碧	bi4	green jade/bluish green/blue/jade	[Add example]
摧	cui1	break/destroy/devastate/ravage/repress	[Add example]
薪	xin1	fuel/salary	[Add example]
淋	lin4/lin2	diseases of the bladder/to drain/to drip	[Add example]
耻	chi3	shame/disgrace	[Add example]
胶	jiao1	glue/gum	[Add example]
屠	tu2	slaughter/slaughter man	[Add example]
鹅	e2	goose	[Add example]
饥	ji1	hungry	[Add example]
盼	pan4	to hope for/to long for/to expect	[Add example]
脖	bo2	neck	[Add example]
虹	hong2/jiang4	rainbow, rainbow	[Add example]
翠	cui4	bluish-green/green jade	[Add example]
崩	beng1	collapse/fall into ruins	[Add example]
账	zhang4	account	[Add example]
萍	ping2	duckweed	[Add example]
逢	feng2	every time/meet by chance	[Add example]
赚	zhuan4/zuan4	earn/make a profit, cheat/swindle	[Add example]
撑	cheng1	support/prop-up/to pole a boat/to open/to overfill	[Add example]
翔	xiang2	soar	[Add example]
倡	chang4	initiate/instigate/introduce/lead/initiate	[Add example]
绵	mian2	cotton/incessant/soft/downy	[Add example]
猴	hou2	monkey	[Add example]
枯	ku1	dried up	[Add example]
巫	wu1	witch	[Add example]
昭	zhao1	illustrious/manifest	[Add example]
怔	zheng1	be startled	[Add example]
渊	yuan1	abyss	[Add example]
凑	cou4	assemble/put together/press near/come together	[Add example]
溪	qi1/xi1	creek, creek	[Add example]
蠢	chun3	blunt/stupid/to wiggle (of worms)/sluggish	[Add example]
禅	chan2/shan4	meditation/abstraction/(Zen) Buddhism, abdicate	[Add example]
阐	chan3	to express/disclose/enlighten/open	[Add example]
旺	wang4	prosperous/flourishing/to prosper/to flourish	[Add example]
寓	yu4	reside/residence	[Add example]
藤	teng2	rattan/cane	[Add example]
匪	fei3	bandit	[Add example]
伞	san3	umbrella/parasol	[Add example]
碑	bei1	a monument/an upright stone tablet/stele	[Add example]
挪	nuo2	to shift/to move	[Add example]
琼	qiong2	(red stone)/beautiful	[Add example]
脂	zhi1	fat	[Add example]
谎	huang3	lies/to lie	[Add example]
慨	kai3	generous/sad	[Add example]
菩	pu2	Bodhisattva	[Add example]
萄	tao2	grapes	[Add example]
狮	shi1	lion	[Add example]
掘	jue2	dig	[Add example]
抄	chao1	to copy/to plagiarize/to search and seize/to go/to transcribe/to take a shortcut/to search and confiscate	[Add example]
岭	ling3	mountain range	[Add example]
晕	yun1/yun4	confused/dizzy/giddy/faint/swoon/lose consciousness/pass out, dizzy/ring around moon or sun	[Add example]
逮	dai3/dai4	arrest/catch/seize/until, catch/seize/until	[Add example]
砍	kan3	to chop	[Add example]
掏	tao1	fish out (from pocket)	[Add example]
狄	di2	(surname)/barbarians/name of a tribe	[Add example]
晰	xi1	understanding	[Add example]
罕	han3	rare	[Add example]
挽	wan3	draw/pull/send funeral ode	[Add example]
脾	pi2	spleen	[Add example]
舟	zhou1	boat	[Add example]
痴	chi1	imbecile/sentimental/stupid/foolish/silly, imbecile/sentimental	[Add example]
蔡	cai4	(surname)	[Add example]
剪	jian3	cut with scissors/scissors	[Add example]
脊	ji3	spine/back/ridge	[Add example]
弓	gong1	a bow (weapon)	[Add example]
懒	lan3	lazy	[Add example]
叉	cha1/cha2/cha3	fork/pitchfork/prong/pick/cross/intersect, to cross/be stuck, to diverge/to open (as legs)	[Add example]
拐	guai3	kidnap/to turn	[Add example]
喃	nan2	mumble in repetition	[Add example]
僚	liao2	bureaucrat	[Add example]
捐	juan1	to contribute/to donate/tax/to abandon	[Add example]
姊	zi3	older sister	[Add example]
骚	sao1	have sex appeal	[Add example]
拓	ta4/tuo4	make rubbing, expand/support on palm/to develop/to open up	[Add example]
歪	wai1	askew	[Add example]
粘	nian2/zhan1	sticky, to stick/paste	[Add example]
柄	bing3	authority/handle/hilt	[Add example]
坑	keng1	pit/to defraud	[Add example]
陌	mo4	raised path/street	[Add example]
窄	zhai3	narrow	[Add example]
湘	xiang1	name of a river	[Add example]
兆	zhao4	omen/million/million million, trillion	[Add example]
崖	yai2/ya2	precipice	[Add example]
骄	jiao1	proud/arrogant	[Add example]
刹	cha4/sha1	Buddhist monastery or temple/a brief moment, to brake (car)	[Add example]
鞭	bian1	a whip or lash/to flog/slash or whip	[Add example]
芒	mang2	Miscanthus sinensis	[Add example]
筋	jin1	muscle	[Add example]
聘	pin4	betrothed/engage (teacher)/hire	[Add example]
钩	gou1	entice/hook	[Add example]
棍	gun4	stick	[Add example]
嚷	rang3	blurt out/to shout	[Add example]
腺	xian4	gland	[Add example]
弦	xian2	bow string/string of mus. instr., string of mus. instr.	[Add example]
焰	yan4	flame	[Add example]
耍	shua3	play with/to juggle	[Add example]
俯	fu3	look down/stoop	[Add example]
厘	li2	one thousandth	[Add example]
愣	leng4	to look distracted/to stare blankly/distracted/stupefied/blank	[Add example]
厦	sha4/xia4	tall building, tall building	[Add example]
恳	ken3	earnest	[Add example]
饶	rao2	(surname)/to spare	[Add example]
钉	ding1/ding4	nail	[Add example]
寡	gua3	few/widowed	[Add example]
憾	han4	regret	[Add example]
摔	shuai1	throw on ground/to fall	[Add example]
叠	die2	fold up/repeat	[Add example]
惹	re3	to provoke/to exasperate/to annoy	[Add example]
喻	yu4	allegory	[Add example]
谱	pu3	chart/list/score (music)/spectrum (math.)(phys.)	[Add example]
愧	kui4	ashamed	[Add example]
煌	huang2	brilliant	[Add example]
徽	hui1	insignia	[Add example]
溶	rong2	dissolve	[Add example]
坠	zhui4	fall	[Add example]
煞	sha1/sha4	decrease/tighten, baleful/bring to a stop/very	[Add example]
巾	jin1	towel	[Add example]
滥	lan4	excessive/indiscriminate	[Add example]
洒	sa3	spill/sprinkle	[Add example]
堵	du3	stop up	[Add example]
瓷	ci2	chinaware/porcelain	[Add example]
咒	zhou4	put a curse on	[Add example]
姨	yi2	one's mother's sister/aunt	[Add example]
棒	bang4	a stick/club or cudgel/smart/capable/strong	[Add example]
郡	jun4	canton/county/region	[Add example]
浴	yu4	bath/to bathe	[Add example]
媚	mei4	flatter/charm	[Add example]
稣	su1	revive	[Add example]
淮	huai2	name of a river	[Add example]
哎	ai1	an interjection/hey/lookout/why etc	[Add example]
屁	pi4	to break wind/to fart	[Add example]
漆	qi1	paint/lacquer	[Add example]
淫	yin2	excessive/wanton/lewd/kinky/obscene	[Add example]
巢	chao2	nest	[Add example]
吩	fen1	leave instructions/to order	[Add example]
撰	zhuan4	compose/compile, compose/compile/discourse in praise	[Add example]
啸	xiao4	to hiss/to whistle	[Add example]
滞	zhi4	sluggish	[Add example]
玫	mei2	rose	[Add example]
硕	shuo4	large/big	[Add example]
钓	diao4	to fish with a hook and bait	[Add example]
蝶	die2	butterfly	[Add example]
膝	xi1	knee	[Add example]
姚	yao2	Yao (a surname)	[Add example]
茂	mao4	luxuriant	[Add example]
躯	qu1	human body	[Add example]
吏	li4	minor official	[Add example]
猿	yuan2	ape	[Add example]
寨	zhai4	stronghold/stockade	[Add example]
恕	shu4	forgive	[Add example]
渠	qu2	big/stream or canal/drain/ditch	[Add example]
戚	qi1	ashamed/grief, (surname)/relative	[Add example]
辰	chen2	5th earthly branch/7-9 a.m.	[Add example]
舶	bo2	sea-going vessels/ship	[Add example]
颁	ban1	promulgate/send out/issue/to grant or confer	[Add example]
惶	huang2	frightened	[Add example]
狐	hu2	fox	[Add example]
讽	feng4/feng3	satirize	[Add example]
笨	ben4	stupid/foolish/silly/slow-witted/clumsy	[Add example]
袍	pao2	gown (lined)	[Add example]
嘲	chao2/zhao1	ridicule/mock, to ridicule	[Add example]
啡	fei1	coffee	[Add example]
泼	po1	splash/to spill	[Add example]
衔	xian2	hold in mouth, hold in mouth/nominal office	[Add example]
倦	juan4	tired	[Add example]
涵	han2	contain	[Add example]
雀	qiao1/qiao3/que4	lentigo, bird, bird	[Add example]
旬	xun2	ten days/ten years	[Add example]
僵	jiang1	rigid/deadlock/stiff (corpse), stiff (corpse)	[Add example]
撕	si1	to tear	[Add example]
肢	zhi1	limb	[Add example]
垄	long3	monopolize	[Add example]
夷	yi2	a barbarian	[Add example]
逸	yi4	escape/leisurely/outstanding	[Add example]
茅	mao2	(surname)/thatch	[Add example]
侨	qiao2	emigrant/reside abroad	[Add example]
舆	yu2	carriage/sedan chair/world	[Add example]
窑	yao2	kiln/oven	[Add example]
涅	nie4	blacken	[Add example]
蒲	pu2	calamus	[Add example]
谦	qian1	modest	[Add example]
杭	hang2	(surname)/Hangzhou	[Add example]
噢	o1	Oh!	[Add example]
弊	bi4	detriment/fraud/harm/defeat	[Add example]
勋	xun1	medal/merit	[Add example]
刮	gua1	to scrape/to blow, blow (of the wind)	[Add example]
郊	jiao1	suburb	[Add example]
凄	qi1	intense cold/mournful, sorrowful	[Add example]
捧	peng3	hold or offer with both hands	[Add example]
浸	jin4	immerse/soak/steep	[Add example]
砖	zhuan1	brick	[Add example]
鼎	ding3	tripod	[Add example]
篮	lan2	basket/goal	[Add example]
蒸	zheng1	to steam	[Add example]
饼	bing3	round flat cake/cookie/cake/pastry	[Add example]
亩	mu3	about 1/6 acre (M)	[Add example]
肾	shen4	kidney	[Add example]
陡	dou3	steep	[Add example]
爪	zhua3/zhao3	claw	[Add example]
兔	tu4	rabbit	[Add example]
殷	yan1/yin1/yin3	dark red, (surname)/dynasty/flourishing, roll of thunder	[Add example]
贞	zhen1	chaste	[Add example]
荐	jian4	recommend (a person)	[Add example]
哑	ya1/ya3	(onomat.), dumb/mute	[Add example]
炭	tan4	carbon/charcoal	[Add example]
坟	fen2	a grave	[Add example]
眨	zha3	wink	[Add example]
搏	bo2	fight/combat/seize	[Add example]
咳	hai1/ke2	sound of sighing, cough	[Add example]
拢	long3	collect/draw near to	[Add example]
舅	jiu4	maternal uncle	[Add example]
昧	mei4	conceal/dark	[Add example]
擅	shan4	usurp/without authority	[Add example]
爽	shuang3	invigorating/straightforward/frank/open/bright/clear	[Add example]
咖	ka1	coffee	[Add example]
搁	ge1	to place	[Add example]
禄	lu4	good fortune/official salary	[Add example]
雌	ci2	female	[Add example]
哨	shao4	a whistle/sentry	[Add example]
巩	gong3	secure/solid	[Add example]
绢	juan4	thick but loosely woven silk	[Add example]
螺	luo2	screw/snail	[Add example]
裹	guo3	wrap around	[Add example]
